,Unnamed: 0,Unnamed: 0.1,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_id,release_date
1138,1138,1138,The Kinks,Face to Face (Bonus Track Edition),Sunny Afternoon,5KwbWPmwnOoXNqdMhh2S3m,0.564,0.535,0,-7.13,1,0.0267,0.0,0.0674,0.463,124.224,213240,4,spotify:album:0cVP6QjqbGCqu2EqMZjaEh,1993
1139,1139,1139,The Beatles,1 (Remastered),Paperback Writer - Remastered 2015,4VFYrwy5mEuZeBywCplc2j,0.472,0.856,7,-6.03,1,0.0562,2.78e-06,0.595,0.841,78.696,138200,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1140,1140,1140,Frank Sinatra,Ultimate Sinatra,Strangers In The Night,6M0KLbfIinP9ZVmZbQuOGA,0.272,0.482,0,-7.948,1,0.0275,0.0,0.272,0.565,90.602,156240,4,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,2017-10-06
1141,1141,1141,The Rolling Stones,Singles 1965-1967,Paint It Black,78Az0Z1vNJgqv9QSB0ULLV,0.504,0.845,5,-7.799,0,0.0938,0.0419,0.359,0.736,159.508,224133,4,spotify:album:1IeXdR2ptc5Jhxmko89CgE,2004-07-12
1142,1142,1142,Various Artists,The Sixties Album,Pretty Flamingo - 1997 Remastered Version,2qrqNaLIKfvr5mkDWN2O1w,0.52,0.575,7,-7.615,1,0.0273,0.000401,0.653,0.833,111.987,155600,4,-,-
1143,1143,1143,Dusty Springfield,Classic Dusty Springfield - The Universal Masters Collection,You Don't Have To Say You Love Me,73HDhawpwfPF7EzyEyPtH8,0.268,0.622,2,-5.416,0,0.0372,0.0,0.0624,0.609,111.538,169400,3,-,-
1144,1144,1144,Various Artists,Solid Silver 60s,Somebody Help Me,75roujvnO9zHkjVcInTXdc,0.65,0.672,0,-8.378,1,0.0706,0.0,0.166,0.727,135.925,122027,4,spotify:album:1sPHoJgbDrgIuYvJLwJ3Ky,2014-11-17
1145,1145,1145,The Walker Brothers,No Regrets - The Best Of Scott Walker & The Walker Brothers 1965 - 1976,The Sun Ain't Gonna Shine Anymore - Stereo Version,0kjHqwh7g27lCCV9If2nEY,0.459,0.464,2,-11.106,1,0.0271,0.0,0.106,0.691,110.694,180933,4,-,-
1146,1146,1146,Nancy Sinatra,Boots,These Boots Are Made For Walkin',2nwCO1PqpvyoFIvq3Vrj8N,0.74,0.392,9,-11.996,1,0.0824,1.11e-06,0.0965,0.387,82.742,166008,4,spotify:album:5p3nTBqh8WCoQfRDAaVp68,2014-10-07
1147,1147,1147,Various Artists,The Solid Silver 60s: Greatest Hits Vol. 2,Michelle,6KyGW2uTnDP4qxzuxS0s1k,0.531,0.526,6,-6.133,0,0.0325,0.0,0.304,0.466,122.39,141067,4,-,-
1148,1148,1148,Various Artists,Keep On Running,Keep On Running - Mono Version,6ftH8Mtm6seGGTA8e4jooj,0.644,0.567,9,-11.737,1,0.0394,0.0,0.315,0.943,140.556,165227,4,spotify:album:3rVIlM4tVHK9eRxXjyy15n,2003-01-01
1149,1149,1149,The Beatles,1 (Remastered),Day Tripper - Remastered 2015,0vXGSlE4ft3n5JHZMHHSIj,0.665,0.782,6,-8.438,0,0.0307,4.19e-06,0.125,0.731,137.453,169000,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1150,1150,1150,The Seekers,The Ultimate Collection,The Carnival Is Over,0wIeP8XM4ixInQCusJDe3V,0.422,0.398,2,-10.291,1,0.0266,0.0,0.177,0.468,75.513,192853,3,spotify:album:6TcPqftScGmR0aEgIb43Vv,2017-02-03
1151,1151,1151,The Rolling Stones,Hot Rocks 1964-1971 (Remastered),Get Off Of My Cloud,2qTgW3UqBfDr1WU7IvjGBg,0.577,0.9,4,-7.988,1,0.0593,0.458,0.0768,0.88,126.343,175267,4,-,-
1152,1152,1152,Ken Dodd,Ken Dodd - His Greatest Hits,Tears,1bwI3LXO4YsM68F4ZddeGE,0.254,0.339,0,-10.888,1,0.0301,0.0,0.0694,0.349,88.041,171827,4,spotify:album:59TyQORxcvy9RWj7gkZMvB,1988
1153,1153,1153,The Walker Brothers,Take It Easy With The Walker Brothers,Make It Easy On Yourself,4NhFqirjszwBSFdOG7swnf,0.363,0.536,9,-9.003,1,0.0368,0.00179,0.0927,0.347,81.537,194133,4,spotify:album:5093E69Qt7j5Pv49zaEbhr,1965-11-26
1154,1154,1154,The Rolling Stones,Hot Rocks 1964-1971 (Remastered),(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,0JX84Ylol2NjRGXKPnmxJD,0.729,0.825,9,-8.559,1,0.0478,0.0851,0.0811,0.846,135.605,222747,4,-,-
1155,1155,1155,Sonny & Cher,The Beat Goes On: Best Of,I Got You Babe,2SWBfqj1FrS8t8z56G55rP,0.621,0.708,6,-9.057,1,0.0259,2e-06,0.143,0.624,110.533,193840,3,spotify:album:5QzkzMcvCJSk30pQS2mqia,1991-11-05
1156,1156,1156,The Beatles,1 (Remastered),Help! - Remastered 2015,1dfuJYDSIc41cw5RPsaCF1,0.602,0.736,11,-6.51,0,0.0332,0.0,0.0776,0.819,94.931,139240,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1157,1157,1157,The Byrds,Mr. Tambourine Man,Mr. Tambourine Man,2HCaIYjkvWSZzaSKUoOh3d,0.456,0.47,2,-9.564,1,0.0294,3.76e-05,0.444,0.639,120.336,149467,4,spotify:album:0pkrqPjeq9K5KD0hFqAKNa,1965-06-21
1158,1158,1158,The Hollies,The Air That I Breathe - The Very Best of the Hollies,I'm Alive,02r502pzbZQVlyfxqCQlTA,0.436,0.586,2,-8.292,0,0.0308,4.54e-06,0.447,0.674,132.778,145867,4,spotify:album:0pwTBEMVUYruspemPFnwSp,1993-03-22
1159,1159,1159,Elvis Presley,Elvis 30 #1 Hits,Crying In the Chapel,1Vzr9AOdHw65UHoK1Vuxls,0.404,0.246,11,-13.812,1,0.041,3e-05,0.297,0.281,71.274,143267,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
1160,1160,1160,Sandie Shaw,Long Live Love - The Very Best of Sandie Shaw,Long Live Love,6ULmJMtCphF0rqUykVX3OC,0.528,0.572,0,-7.513,1,0.0601,0.0,0.0636,0.951,152.323,161893,4,-,-
1161,1161,1161,Various Artists,Original Hits: 1965,Where Are You Now (My Love) - [1965 Recording],5p6hpTUPz54P0IBOfgvS0G,0.48,0.402,11,-9.362,0,0.0281,0.00125,0.143,0.445,100.7,166184,4,spotify:album:2iShFpLBhhJnojMUiBMgK3,2015-05-04
1162,1162,1162,Roger Miller,King Of The Road,King Of The Road,3ddVMNawf9ti6vqFeZ6rQi,0.707,0.249,6,-16.316,1,0.0822,3.51e-06,0.0987,0.736,120.519,148467,4,spotify:album:3fgWkDQtzVocTDqmlX0ISd,1995-12-22
1163,1163,1163,The Beatles,1 (Remastered),Ticket To Ride - Remastered 2015,6pkjW5srxjzRSKKMrl7et8,0.554,0.904,4,-6.319,0,0.0536,0.0,0.259,0.801,123.443,190120,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1164,1164,1164,Cliff Richard,40 Golden Greats,The Minute You're Gone,4xxYbkl51ckZoZOxHqkdyO,0.361,0.258,7,-12.063,0,0.0352,0.0,0.107,0.597,82.065,141133,3,spotify:album:0SW33rIKZ2v0EmfqRLKufz,1977
1165,1165,1165,Unit 4 + 2,"Best of Unit Four Plus Two, Vol. 1",Concrete and Clay,6HVqfeID7hG2vx36HFlLZC,0.623,0.784,1,-10.037,1,0.0359,0.0,0.0509,0.968,100.676,137067,4,spotify:album:2SriskhysU98r8NWcEmjq6,2015-06-06
1166,1166,1166,The Rolling Stones,Out Of Our Heads (Remastered),The Last Time - Remastered 2002,3qmCgBccHyC7e3IBvS9byq,0.329,0.926,9,-5.146,1,0.0629,0.852,0.745,0.385,167.435,221493,4,-,-
1167,1167,1167,Tom Jones,Velvet + Steel = Gold - Tom Jones 1964-1969,It's Not Unusual,59sBlqdt1TdajPB2c1hyjn,0.507,0.737,0,-9.967,1,0.0616,0.0,0.234,0.914,91.298,123040,4,-,-
1168,1168,1168,The Seekers,The Ultimate Collection,I'll Never Find Another You,6Ln9F9lZNMgV5Ht87z9Bd0,0.567,0.672,10,-7.666,1,0.0336,0.0837,0.367,0.79,126.509,162320,4,spotify:album:6TcPqftScGmR0aEgIb43Vv,2017-02-03
1169,1169,1169,The Kinks,BBC Sessions (1964-1977),Tired of Waiting For You - BBC,2aKl48hbHKFBbuzUJK01z4,0.671,0.752,0,-8.378,1,0.0306,0.000267,0.261,0.868,129.622,142467,4,spotify:album:2NPHqaglqra3QqqFGE6kwX,2001-03-20
1170,1170,1170,The Righteous Brothers,You've Lost That Lovin' Feelin',You've Lost That Lovin' Feelin' - Single Version,3no0tiiQldD3LnsxwVtnnk,0.357,0.389,1,-9.702,1,0.0269,0.0,0.099,0.324,94.211,224000,4,spotify:album:28FEznublcKslK88ehRrfy,1965-10-20
1171,1171,1171,Various Artists,The Solid Silver 60s: Greatest Hits Vol. 2,Go Now,3nAR0OHKtbJx4HQ0BB2jdQ,0.335,0.654,5,-5.492,0,0.0347,6.36e-05,0.288,0.537,117.463,190453,3,-,-
1172,1172,1172,Georgie Fame & The Blue Flames,20 Beat Classics,"Yeh, Yeh",6DDYnharbFp11nXCfC14Lu,0.618,0.543,8,-9.399,1,0.0776,0.0,0.091,0.649,88.582,167107,4,spotify:album:6cs378chbM52DsxlsW5lFe,1980-01-01
1173,1173,1173,The Beatles,1 (Remastered),I Feel Fine - Remastered 2015,0Gm34HBxrXlaAf1jdJMjx2,0.564,0.827,7,-7.089,1,0.0283,3.73e-06,0.127,0.912,89.847,139347,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1174,1174,1174,The Rolling Stones,"The Rolling Stones, Now! (Remastered)",Little Red Rooster,4uUBLQQIgIBukx5nhzUyCi,0.732,0.447,7,-11.76,1,0.0432,0.0506,0.0988,0.709,109.313,185787,3,-,-
1175,1175,1175,Various Artists,Motown 50,Baby Love - Mono,1pnDaLnbZARA5gXfDncDGb,0.562,0.759,1,-3.074,1,0.0331,0.0,0.0674,0.7,135.334,154773,4,spotify:album:5gQcYT1i5kOTxrZRNut577,2008-01-01
1176,1176,1176,Sandie Shaw,The Very Best Of,(There's) Always Something There to Remind Me,2DdfjlPuKoZAzeyQz2iieP,0.466,0.295,8,-12.858,1,0.0463,0.0,0.0726,0.723,85.722,167133,4,spotify:album:5J0VCIp4TTsZBKOqWdbBSa,2003-10-21
1177,1177,1177,Roy Orbison,The Essential Roy Orbison,"Oh, Pretty Woman",52HAHV1j93s5B8GoTNI7DJ,0.609,0.584,9,-9.734,1,0.0353,0.0,0.0854,0.954,127.306,176933,4,spotify:album:48CvRZSBT0FbOHKLFfHy0n,2006-03-28
1178,1178,1178,Herman's Hermits,Into Something Good (The Mickie Most Years 1964-1972),I'm into Something Good - 2008 Remaster,5tYLgBIbx3YVde84rRPNE9,0.587,0.378,0,-10.048,1,0.032,0.0,0.634,0.698,133.623,153693,4,-,-
1179,1179,1179,The Kinks,The Ultimate Collection,You Really Got Me,4D0BiMiLN6z2x7Tq9BcqoT,0.576,0.963,1,-3.95,1,0.102,0.0,0.087,0.961,137.331,133813,4,spotify:album:6TcPqftScGmR0aEgIb43Vv,2017-02-03
1180,1180,1180,The Honeycombs,Have I The Right - The Very Best Of The Honeycombs,Have I the Right,1JlSSoGv2cQgrkp7qyYfT5,0.368,0.891,1,-8.067,0,0.26,0.000611,0.194,0.527,142.216,178040,4,spotify:album:5X3sTlmiH1KvNUagjUGjMr,2003-02-28
1181,1181,1181,Manfred Mann,At Abbey Road,Do Wah Diddy Diddy - 1997 Remastered Version,5kWobkGc1McvhM4LzWyJO3,0.479,0.794,4,-5.46,1,0.0467,0.0,0.0325,0.922,125.616,144933,4,spotify:album:0sGgHg4QRIBACnetu6z45Z,2018-09-07
1182,1182,1182,The Beatles,1 (Remastered),A Hard Day's Night - Remastered 2015,0mNQUZEATk2uItMUtiLWK5,0.546,0.818,0,-4.89,1,0.031,0.0,0.0983,0.756,138.561,152920,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1183,1183,1183,The Rolling Stones,Big Hits (High Tide And Green Grass) [Remastered 2002],It's All Over Now - Remastered 2002,3nPoZHXXeqNwjcRv0aTegm,0.601,0.698,0,-10.591,1,0.0299,6.36e-06,0.335,0.758,98.958,206453,4,-,-
1184,1184,1184,The Animals,Most of the Animals,House of the Rising Sun,3XC7Jd6SfrQYKZJ6inyRHK,0.316,0.484,9,-9.11,0,0.0308,0.00445,0.0912,0.299,117.363,269907,3,-,-
1185,1185,1185,Roy Orbison,The Essential Roy Orbison,It's Over,0a4jcrnAjE7BcOo6B0hdRV,0.483,0.336,0,-11.062,1,0.0255,0.000541,0.128,0.56,90.361,167307,4,spotify:album:48CvRZSBT0FbOHKLFfHy0n,2006-03-28
1186,1186,1186,Cilla Black,Beginnings,You're My World - 2003 Remaster,2hWfpElGMOzQavDEgVbtLz,0.388,0.368,1,-8.375,1,0.0269,0.0083,0.0449,0.466,95.735,179467,3,spotify:album:5xL5nDgApm2L4P88gqLDIj,2021-11-10
1187,1187,1187,Various Artists,Dreamboats & Miniskirts: Young And In Love,Juliet,621GaKZFlpQYRQJs9UJYPx,0.423,0.42,6,-9.894,1,0.0278,0.0,0.125,0.261,101.084,141600,3,-,-
1188,1188,1188,The Searchers,The Searchers - Very Best Of,Don't Throw Your Love Away,7yTU3NBPZdK3Ec82WT0tJU,0.537,0.725,6,-5.964,1,0.0374,0.0,0.0442,0.815,122.247,134547,4,-,-
1189,1189,1189,Peter And Gordon,The Ultimate Peter And Gordon,A World Without Love,1A0j6qANKHgk7VZ6uvYO06,0.512,0.658,1,-9.972,0,0.0607,0.0,0.108,0.752,129.861,160880,4,spotify:album:2Eabt9Pi7zWreJJxcNkIw6,2001-02-04
1190,1190,1190,The Beatles,1 (Remastered),Can't Buy Me Love - Remastered 2015,7pQAq14Z73YUFMtxCyt0bG,0.426,0.76,0,-4.082,1,0.0414,0.0,0.325,0.955,171.838,131213,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1191,1191,1191,Billy J. Kramer,The Very Best Of Billy J Kramer,Little Children,3uSVoyGmhCVD9rFDFGipw0,0.576,0.528,10,-9.832,1,0.0325,3.64e-05,0.156,0.707,104.979,167507,4,spotify:album:4aJYdVujOwawvKUAxpxONg,1997
1192,1192,1192,Cilla Black,Cilla in the 60's,Anyone Who Had a Heart,4D1cRrONF1s3ipURLRtMuF,0.477,0.498,9,-9.285,1,0.0372,0.356,0.196,0.377,79.932,171133,3,spotify:album:2tQ8Q0R0EpH3hKcnYfHB4I,2005-09-12
1193,1193,1193,Various Artists,'60s Pop Number 1's,Diane,6Sk5ZoLGsROy4sTD27WqlX,0.426,0.448,3,-9.987,1,0.0311,0.0,0.132,0.441,130.145,151773,4,-,-
1194,1194,1194,The Searchers,The Searchers - Very Best Of,Needles And Pins,6gsALDO9m01enxG0Dan3xJ,0.565,0.949,9,-6.539,1,0.0377,3.19e-05,0.0454,0.914,124.324,131627,4,-,-
1195,1195,1195,The Beatles,1 (Remastered),I Want To Hold Your Hand - Remastered 2015,4DRBaZ760gyk7LWnaJFqsJ,0.49,0.715,7,-5.549,1,0.0476,0.0,0.311,0.866,130.726,145747,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1196,1196,1196,Gerry & The Pacemakers,You'll Never Walk Alone (The EMI Years 1963-1966),You'll Never Walk Alone - Mono; 2002 Remaster,6catF1lDhNTjjGa2GxRQNN,0.484,0.265,0,-11.101,1,0.0322,0.0,0.149,0.285,113.564,160187,3,spotify:album:2xjQOixp5YLkhVDcAh8MY0,2008-02-11
1197,1197,1197,Various Artists,Dreamboats And Miniskirts – Summer In The City,Do You Love Me?,6IfBKWoAJREltAQGetzoYy,0.417,0.645,2,-7.324,1,0.0527,0.0,0.187,0.796,166.259,142227,4,-,-
1198,1198,1198,The Beatles,1 (Remastered),She Loves You - Mono / Remastered,2Fk411Ix3qnMG8t8Qa74ZX,0.377,0.916,4,-3.199,0,0.0481,0.0,0.074,0.912,75.533,140920,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1199,1199,1199,Various Artists,60s: The Collection,Bad to Me,75KiudY5ceRXovkrRJEOfy,0.648,0.58,2,-7.744,1,0.051,0.0,0.0975,0.789,127.072,141173,4,spotify:album:2A4QaigyufW2Lk3eKOBWG3,1999-01-01
1200,1200,1200,The Searchers,Needles & Pins,Sweets for My Sweet,3dJOeDZEjrHaOgzV6iHeYb,0.463,0.891,0,-7.894,1,0.0572,0.0,0.34,0.908,126.741,150013,4,spotify:album:0i2VaiznHnihFRJq7iHRG0,1964-01-01
1201,1201,1201,Elvis Presley,Elvis 30 #1 Hits,(You're The) Devil in Disguise,0D1pEisM3QkiacGXJe5dmd,0.481,0.733,5,-7.633,1,0.165,1.18e-05,0.108,0.874,122.909,140427,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
1202,1202,1202,Various Artists,This Is... 1963,Confessin' (That I Love You),5r9g3YAUxOSjx4pxQ6PQRG,0.599,0.408,9,-9.621,1,0.03,0.0,0.128,0.662,119.968,123467,4,spotify:album:0vxL7HKKwTZH5v4H7JLhmG,2021-07-03
1203,1203,1203,Gerry & The Pacemakers,You'll Never Walk Alone (The EMI Years 1963-1966),I Like It (Main),7HMeul83qsxs8oK1Q5vRaG,0.55,0.552,7,-10.334,1,0.0344,0.0,0.0907,0.964,147.715,135867,4,spotify:album:2xjQOixp5YLkhVDcAh8MY0,2008-02-11
1204,1204,1204,The Beatles,1 (Remastered),From Me To You - Mono / Remastered,2Q2Gu7Bv8iLenuygtBgDUw,0.581,0.821,0,-4.387,1,0.0318,0.0,0.108,0.968,136.145,116160,4,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13
1205,1205,1205,Gerry & The Pacemakers,You'll Never Walk Alone (The EMI Years 1963-1966),How Do You Do It? - Mono,7LfvdUcwrrMKVh8WPGXnbA,0.617,0.711,9,-6.433,1,0.0297,1.59e-06,0.0841,0.963,142.266,114987,4,spotify:album:2xjQOixp5YLkhVDcAh8MY0,2008-02-11
1206,1206,1206,The Shadows,The Early Years (Expanded Edition),Foot Tapper - 2003 Remaster,2QgfkgtoI5ZwqbYuYodeZ4,0.626,0.686,0,-10.01,1,0.0344,0.949,0.135,0.958,90.712,146427,4,spotify:album:1qxketIip4Mbqb2TglxPuY,1968-07-22
1207,1207,1207,Cliff Richard,40 Golden Greats,Summer Holiday,1K9yTBoGrKUEt8j5LCI37T,0.632,0.406,4,-12.313,1,0.0268,2.61e-06,0.166,0.695,129.831,127333,4,spotify:album:0SW33rIKZ2v0EmfqRLKufz,1977
1208,1208,1208,Various Artists,Sounds of the Sixties: No. 1s,The Wayward Wind,1LuoNB0x1XGPaByCgNHuAD,0.638,0.604,11,-10.803,1,0.0365,2.64e-06,0.154,0.876,128.304,163680,4,-,-
1209,1209,1209,Tony Meehan,The Best Of,Diamonds,2BdxL4NJQlZXwlucGbfyNh,0.599,0.582,9,-11.606,0,0.0311,0.817,0.157,0.855,94.513,148267,4,spotify:album:1ohdh4vzVUXhtaE04cHvle,2019-11-20
1210,1210,1210,Various Artists,Top of the Pops: 60's Number Ones,Dance On,4qk81uYbwpdchiiqB5OeBx,0.502,0.642,9,-9.916,1,0.0255,0.712,0.16,0.963,89.475,143440,4,-,-
1211,1211,1211,Cliff Richard,Reunited,The Next Time,36HEsLQfWK8B32FkM3jkI9,0.354,0.433,9,-9.793,0,0.0317,0.000373,0.14,0.414,76.619,174960,4,spotify:album:1WeMb5lu8JhRQrfNH4311X,2021-04-14
1212,1212,1212,Elvis Presley,Elvis 30 #1 Hits,Return to Sender,2cdzutoqFK6sfW6exi7oXh,0.838,0.616,8,-6.502,1,0.0433,0.0,0.0785,0.971,131.719,128307,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
1213,1213,1213,Frank Ifield,The Best Of The EMI Years,Lovesick Blues,2PWQbNVjTfZMk9KwY8cpxy,0.61,0.64,2,-9.388,1,0.255,0.0,0.168,0.831,163.005,137093,4,spotify:album:31mDGNggO5OkMa13TMrHnF,1991
1214,1214,1214,The Tornados,Telstar,Telstar,4eQEQFDsPEMeyComKzs8jG,0.196,0.751,9,-7.39,1,0.0405,0.667,0.378,0.629,145.719,195093,4,spotify:album:39ihYe9wjorVed79RQqZ0S,1962-01-01
1215,1215,1215,Elvis Presley,The Nation's Favourite Elvis Songs,She's Not You,5awWGb1zCAD4FNeMu640c9,0.571,0.316,5,-14.405,1,0.0405,0.0117,0.166,0.651,114.859,129667,4,-,-
1216,1216,1216,Various Artists,Sounds of the Sixties: No. 1s,I Remember You,27SNC8a8Ezck0mooKgmmHn,0.385,0.473,9,-7.723,1,0.0299,4.58e-05,0.284,0.541,128.592,124400,4,-,-
1217,1217,1217,Ray Charles,"30 Succès inoubliables : Ray Charles, Vol. 1",I Can't Stop Loving You,2FTCUHcXNicisIq19seZ2b,0.295,0.283,5,-12.279,1,0.0368,0.0,0.33,0.361,111.522,252735,3,-,-
1218,1218,1218,Mike Sarne,Come Outside with Mike Sarne: The Definitive Singles Collection,Come Outside,6fYmt574kw0300R3TKNLnj,0.601,0.684,0,-6.861,1,0.0433,0.0,0.615,0.914,100.497,172413,4,spotify:album:4joRBIbLbCTLoqF8DdVoyQ,2015-04-06
1219,1219,1219,Elvis Presley,The Nation's Favourite Elvis Songs,Good Luck Charm,2OIcW571tRkQn97WevCm5q,0.62,0.481,2,-13.392,1,0.0343,1.53e-05,0.42,0.896,121.851,146253,4,-,-
1220,1220,1220,B. Bumble & The Stingers,Singles 1961-1962,Nut Rocker,4x2cw2cVCBBxYiUOf415pz,0.552,0.973,7,-3.127,1,0.043,0.888,0.549,0.549,98.993,119467,4,-,-
1221,1221,1221,The Shadows,Shadows - The Collection,Wonderful Land,65WZdRnOStyKDVLm9yphEt,0.477,0.411,0,-12.441,1,0.0278,0.956,0.419,0.508,123.992,126027,4,spotify:album:64pi43eHLCnVZHpcIdhoLa,1996-08-05
1222,1222,1222,Elvis Presley,Blue Hawaii,Rock-A-Hula Baby,65ndJdPZmiV8egz8h3kPuf,0.528,0.645,10,-8.695,1,0.0635,0.0,0.0935,0.884,94.257,119893,4,spotify:album:7xe8VI48TxUpU1IIo0RfGi,1961-10-20
1223,1223,1223,Cliff Richard & The Shadows,Let There Be Diversity,The Young Ones,5ZTUQP9fvqH4M1M48qBT7A,0.362,0.451,7,-11.845,1,0.0319,0.000313,0.355,0.619,136.733,191040,4,-,-
1224,1224,1224,Danny Williams,The Pop/Soul Sides 1963-1967,Moon River,57vuDprvxEFJttsZ8EfwDC,0.236,0.226,3,-12.585,1,0.0304,0.0,0.105,0.215,81.969,157067,3,-,-
1225,1225,1225,Various Artists,60's Triple set,Tower Of Strength,3umMuFAttDElTv8NSaFobL,0.478,0.705,2,-7.38,1,0.0762,0.0,0.681,0.55,134.635,126947,4,-,-
1226,1226,1226,Elvis Presley,Elvis 30 #1 Hits,(Marie's The Name) His Latest Flame,4qbLOU1T7xgTH87eUSkvJ1,0.661,0.917,4,-6.329,0,0.0375,0.00202,0.134,0.893,105.289,127093,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
1227,1227,1227,Helen Shapiro,Best Of The EMI Years,Walkin' Back to Happiness,4JiNnZnuGvnmNDf4c9zYf9,0.663,0.542,8,-8.842,1,0.0825,0.0,0.222,0.799,97.581,151293,4,spotify:album:31mDGNggO5OkMa13TMrHnF,1991
1228,1228,1228,Highwaymen,Michael,Michael,4HfQNirpuR8uT3W7NrPNnV,0.502,0.0388,0,-27.64,1,0.0338,1.67e-05,0.17,0.597,107.637,164235,4,spotify:album:3coLNlyStg9h7f8CZ103Rl,1998-11-09
1229,1229,1229,The Shadows,THE FINAL TOUR,Kon Tiki,23BXRk0UgkLWM866hl0hbc,0.524,0.721,9,-9.483,1,0.126,0.00615,0.412,0.87,135.861,168400,4,spotify:album:66hqwSRKOooQibgiCtELq5,1989-01-01
1230,1230,1230,Various Artists,Sounds of the Sixties: No. 1s,Reach for the Stars,3faYMQF7OikVQEyedcz9Jq,0.278,0.228,9,-9.165,1,0.0309,1.72e-06,0.197,0.265,92.65,176840,3,-,-
1231,1231,1231,John Leyton,Johnny Remember Me,Johnny Remember Me,3F468tV09AFRogI3BI4jcO,0.342,0.77,0,-7.919,0,0.0822,0.0,0.11,0.494,144.19,160120,4,spotify:album:5gt20QAjsmJmZtNbAHYsQm,2009-01-01
1232,1232,1232,Helen Shapiro,Helen Shapiro,You Don't Know,7whWyCFOIKTCDmwx3wtLGo,0.433,0.511,9,-7.845,0,0.0293,0.0,0.286,0.677,109.23,160813,4,spotify:album:4D3i5fQz4JOYHndcmflSqz,1990-09-17
1233,1233,1233,Various Artists,Number One Hits of 1960-61,"Well, I Ask You",7kL9mssEccpO8sVmVWONQK,0.72,0.569,0,-9.869,1,0.0404,0.062,0.261,0.9,120.884,133138,4,-,-
1234,1234,1234,The Everly Brothers,The Golden Hits Of The Everly Brothers,Temptation,0jjPYKq66QDiu9Ydl3Gumq,0.299,0.569,2,-10.299,1,0.0384,6.35e-06,0.596,0.533,138.798,131733,4,spotify:album:3wWjXsqngYcPmd4hQzjNAD,1962-06-01
1235,1235,1235,Various Artists,Pure 60s,Runaway,0uxu2GzsOMGNZ7C1ul84Mf,0.527,0.791,10,-1.869,1,0.035,8.63e-06,0.129,0.847,150.04,138587,4,spotify:album:6gCBeLCBQoRYx30JWjqAi8,2021-10-11
1236,1236,1236,Elvis Presley,Elvis 30 #1 Hits,Surrender,5Qkixf9OjJp5a4XphaONKO,0.454,0.666,3,-8.193,1,0.0379,2.89e-05,0.275,0.894,82.61,112227,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
1237,1237,1237,The Temperance Seven,The Very Best Of The Temperance Seven,You're Driving Me Crazy,1w1mIkARzun0p8UJbDuCw1,0.546,0.219,0,-15.474,0,0.0561,0.255,0.106,0.82,166.633,236760,4,spotify:album:16UCSbcMlJZYggGnM8BDXy,2004-01-09
1238,1238,1238,Floyd Cramer,The Essential Floyd Cramer,On the Rebound,4QjrLPqpSYSlLV6mqELvVg,0.573,0.687,9,-11.829,1,0.034,0.00385,0.122,0.962,151.025,127400,4,spotify:album:1P4nnFm1S5OqHSfXlggBEV,1995
1239,1239,1239,The Marcels,The Marcels,Blue Moon,2CghtwfbA6zkqfxRlSsSJG,0.481,0.216,7,-21.57,1,0.039,0.0206,0.109,0.824,125.402,136771,4,spotify:album:3rgajlw95Z2hWWggHCUkRa,1986
1240,1240,1240,Elvis Presley,Elvis 30 #1 Hits,Wooden Heart,5QWQ9ChSbNDTSx1iZp961C,0.647,0.336,3,-8.517,1,0.0645,0.0,0.0719,0.905,164.249,121600,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
1241,1241,1241,The Everly Brothers,The Golden Hits Of The Everly Brothers,Walk Right Back,3NUXLtK8UGdD8TvZ12b4dD,0.625,0.358,1,-13.199,1,0.0342,0.0,0.0593,0.871,135.797,139640,4,spotify:album:3wWjXsqngYcPmd4hQzjNAD,1962-06-01
1242,1242,1242,Petula Clark,The Classic Collection,Sailor,4EjYLhvNcKQlIRcbwkJjVW,0.413,0.352,10,-9.402,1,0.0255,6.8e-05,0.25,0.489,98.572,173867,3,spotify:album:1aCpHSQE5ghxibsQ5gkBe0,1981
